Date,Price,Open,High,Low,Vol.,Change %
03/20/2015,261.8,260.9,264.7,257.9,52.83K,0.33%
03/19/2015,260.9,255.9,264.8,247,180.69K,1.96%
03/18/2015,255.9,285.4,285.6,248.2,206.74K,-10.32%
03/17/2015,285.4,290.4,292.5,283.3,65.01K,-1.73%
03/16/2015,290.4,284.9,294,284.8,66.34K,1.94%
03/15/2015,284.9,281.6,286.4,280.4,39.46K,1.16%
03/14/2015,281.6,287.2,288.4,279.3,75.72K,-1.95%
03/13/2015,287.2,293.9,294.9,286.1,97.34K,-2.26%
03/12/2015,293.9,295.6,297,290.8,107.32K,-0.59%
03/11/2015,295.6,291.4,297.7,288.9,79.98K,1.45%
03/10/2015,291.4,290,301,288.1,158.18K,0.47%
03/09/2015,290,274.5,293.3,273.8,151.77K,5.66%
03/08/2015,274.5,274.9,278.8,271.3,50.40K,-0.15%
03/07/2015,274.9,272.6,278.3,269.4,60.72K,0.86%
03/06/2015,272.6,275.2,278,269,98.80K,-0.97%
03/05/2015,275.2,271.9,280.8,262.8,123.64K,1.22%
03/04/2015,271.9,280.6,284.5,265.9,139.00K,-3.11%
03/03/2015,280.6,273.8,287.1,266.1,164.82K,2.52%
03/02/2015,273.8,257.9,274.8,256.1,81.09K,6.13%
03/01/2015,257.9,254.1,260.6,244.8,51.33K,1.53%
02/28/2015,254.1,253.5,255.4,248.7,39.41K,0.23%
02/27/2015,253.5,236.5,258.7,235.7,167.81K,7.16%
02/26/2015,236.5,237.3,238.2,233.5,50.87K,-0.34%
02/25/2015,237.3,238.9,239.6,234.6,38.10K,-0.65%
02/24/2015,238.9,238.8,240.3,235.5,45.03K,0.03%
02/23/2015,238.8,235.7,240.1,231.3,62.67K,1.31%
02/22/2015,235.7,244.4,246.5,232.7,75.70K,-3.55%
02/21/2015,244.4,244.5,247.3,242.6,42.95K,-0.04%
02/20/2015,244.5,241.9,247.8,238.8,83.59K,1.07%
02/19/2015,241.9,235.2,244.1,234.9,66.05K,2.86%
02/18/2015,235.2,243.2,245.5,231.7,99.66K,-3.29%
02/17/2015,243.2,235.8,247.2,232,116.26K,3.13%
02/16/2015,235.8,233.3,240,228,115.47K,1.10%
02/15/2015,233.3,258.6,264.6,226.6,179.14K,-9.81%
02/14/2015,258.6,236.2,261.3,235.4,133.80K,9.51%
02/13/2015,236.2,221.8,241.6,220.6,112.25K,6.48%
02/12/2015,221.8,218.8,223,217.3,50.11K,1.35%
02/11/2015,218.8,219.7,223.5,217.3,71.73K,-0.38%
02/10/2015,219.7,220.3,222.2,214.4,86.15K,-0.30%
02/09/2015,220.3,223.7,225,215.7,91.69K,-1.49%
02/08/2015,223.7,227.7,230.2,219.5,29.05K,-1.76%
02/07/2015,227.7,223,231,222.4,39.76K,2.12%
02/06/2015,223,216.5,226.2,215.6,52.52K,2.97%
02/05/2015,216.5,226.6,229.9,214.4,40.64K,-4.44%
02/04/2015,226.6,227.4,230.7,220.2,55.24K,-0.36%
02/03/2015,227.4,238.9,247.5,223.9,63.08K,-4.79%
02/02/2015,238.9,225.3,242.5,220.5,39.02K,6.02%
02/01/2015,225.3,218.5,231.4,209.7,41.16K,3.10%
01/31/2015,218.5,231.8,235.4,216.5,42.15K,-5.75%
01/30/2015,231.8,234,244.8,227.2,48.23K,-0.92%
01/29/2015,234,236.2,241.5,220.4,54.49K,-0.92%
01/28/2015,236.2,263.3,267.7,228.1,63.77K,-10.29%
01/27/2015,263.3,269.2,276.9,247.3,50.26K,-2.20%
01/26/2015,269.2,252.1,310.9,251.5,105.71K,6.78%
01/25/2015,252.1,248.2,256.4,241.4,50.19K,1.58%
01/24/2015,248.2,232.2,248.9,229.6,33.24K,6.89%
01/23/2015,232.2,232.7,237,224.8,38.17K,-0.23%
01/22/2015,232.7,228.2,238.8,225.6,53.71K,1.99%
01/21/2015,228.2,210.6,229.3,207.1,43.18K,8.37%
01/20/2015,210.6,215.9,216.6,203.4,37.48K,-2.46%
01/19/2015,215.9,210.6,219.5,205.5,31.58K,2.49%
01/18/2015,210.6,199.6,220.7,192.5,40.37K,5.49%
01/17/2015,199.6,206.9,212.6,191.7,43.13K,-3.51%
01/16/2015,206.9,209.8,222.6,198.7,62.32K,-1.36%
01/15/2015,209.8,164.9,231.3,164.6,124.67K,27.20%
01/14/2015,164.9,221.3,230.9,157.3,170.68K,-25.47%
01/13/2015,221.3,269.3,269.1,217.1,95.50K,-17.84%
01/12/2015,269.3,264.8,273.1,263.3,25.39K,1.72%
01/11/2015,264.8,273.4,278,263.8,15.11K,-3.14%
01/10/2015,273.4,288,289.3,272,14.73K,-5.08%
01/09/2015,288,282.7,290.6,277.3,20.93K,1.87%
01/08/2015,282.7,291.3,292.7,279,20.18K,-2.97%
01/07/2015,291.3,282.3,296.1,280.7,30.67K,3.21%
01/06/2015,282.3,274.8,285.1,271.5,21.94K,2.70%
01/05/2015,274.8,264.7,278.3,262.9,54.99K,3.82%
01/04/2015,264.7,287.1,289.9,255.9,88.77K,-7.80%
01/03/2015,287.1,315.2,315.8,284.9,47.37K,-8.91%
01/02/2015,315.2,314.9,316.4,313.1,14.73K,0.10%
01/01/2015,314.9,318.2,321.4,313.5,12.82K,-1.05%
12/31/2014,318.2,311.3,319.1,308.9,20.50K,2.24%
12/30/2014,311.3,314.1,316.2,309.3,22.78K,-0.91%
12/29/2014,314.1,316.5,321.6,308.3,20.36K,-0.76%
12/28/2014,316.5,315.3,322.8,310.5,20.41K,0.38%
12/27/2014,315.3,330,330.7,312,21.63K,-4.44%
12/26/2014,330,319,332.9,316.4,23.01K,3.45%
12/25/2014,319,322.4,323.4,316.3,15.39K,-1.06%
12/24/2014,322.4,335.3,336.3,320.6,21.52K,-3.83%
12/23/2014,335.3,330.8,339.3,328,24.07K,1.33%
12/22/2014,330.8,322.6,335.3,319.9,35.36K,2.54%
12/21/2014,322.6,330.4,332,320.1,20.67K,-2.34%
12/20/2014,330.4,317.8,332.6,316,29.92K,3.96%
12/19/2014,317.8,310.3,320.2,306.4,41.71K,2.40%
12/18/2014,310.3,320,325.6,303.4,60.52K,-3.02%
12/17/2014,320,330.2,335.7,314.3,61.34K,-3.09%
12/16/2014,330.2,345.4,346.5,328.9,38.59K,-4.39%
12/15/2014,345.4,349.4,351.2,343.6,22.16K,-1.14%
12/14/2014,349.4,348.2,351.6,344.6,12.34K,0.32%
12/13/2014,348.2,353.4,353.1,343.8,19.54K,-1.46%
12/12/2014,353.4,347.7,356.4,346,26.85K,1.65%
12/11/2014,347.7,347.9,367.1,337.8,51.08K,-0.07%
12/10/2014,347.9,352.2,354.1,345.1,27.13K,-1.21%
12/09/2014,352.2,365,365.4,343.8,43.83K,-3.50%
12/08/2014,365,376.5,377.4,364.6,22.92K,-3.06%
12/07/2014,376.5,376.3,377.9,372.5,8.81K,0.06%
12/06/2014,376.3,377.6,380.3,372,11.07K,-0.36%
12/05/2014,377.6,369.8,379.7,366.4,29.99K,2.11%
12/04/2014,369.8,377,380.4,366.2,25.33K,-1.89%
12/03/2014,377,380.6,384.7,373.6,23.51K,-0.97%
12/02/2014,380.6,378.6,384.9,375.4,25.29K,0.54%
12/01/2014,378.6,374.9,383.6,373,19.67K,0.98%
11/30/2014,374.9,376.3,381.1,372.6,11.29K,-0.36%
11/29/2014,376.3,377.6,389.3,372.2,83.45K,-0.35%
11/28/2014,377.6,368.8,383.3,358.4,43.02K,2.38%
11/27/2014,368.8,365.4,374.4,364.8,13.85K,0.95%
11/26/2014,365.4,376.4,378.3,364,23.98K,-2.94%
11/25/2014,376.4,378.9,395.7,370.6,45.32K,-0.64%
11/24/2014,378.9,365.9,388.7,361.9,24.57K,3.55%
11/23/2014,365.9,352,370.6,352.6,12.41K,3.93%
11/22/2014,352,351.8,364.2,350.5,12.94K,0.07%
11/21/2014,351.8,357.3,358.7,343.8,23.47K,-1.55%
11/20/2014,357.3,381.4,383,355.1,21.98K,-6.33%
11/19/2014,381.4,379.2,389.3,374.3,19.87K,0.60%
11/18/2014,379.2,384.7,394.9,372,27.09K,-1.44%
11/17/2014,384.7,385.6,412.3,378.3,27.60K,-0.24%
11/16/2014,385.6,374.9,390.4,370.5,14.35K,2.87%
11/15/2014,374.9,396.5,407.3,368,13.33K,-5.46%
11/14/2014,396.5,428.7,430.2,382,35.73K,-7.51%
11/13/2014,428.7,432,480.5,390.9,58.20K,-0.77%
11/12/2014,432,365.4,442.7,365.8,38.53K,18.23%
11/11/2014,365.4,367.1,371,361.9,15.79K,-0.47%
11/10/2014,367.1,362,374.7,356.6,22.81K,1.41%
11/09/2014,362,343.5,362.2,341.8,12.63K,5.39%
11/08/2014,343.5,341.9,346.3,339.8,8.19K,0.49%
11/07/2014,341.9,347.7,351.6,340.2,15.02K,-1.67%
11/06/2014,347.7,338,351.1,335.7,15.65K,2.86%
11/05/2014,338,328,342,326.5,15.84K,3.06%
11/04/2014,328,324.2,328.8,320.1,15.12K,1.15%
11/03/2014,324.2,322.5,332.9,321.7,13.43K,0.52%
11/02/2014,322.5,325.4,329.8,319.8,11.90K,-0.88%
11/01/2014,325.4,337.9,339,320.7,13.77K,-3.68%
10/31/2014,337.9,344.9,348,336.1,14.00K,-2.03%
10/30/2014,344.9,335.1,350.4,333.4,16.12K,2.91%
10/29/2014,335.1,351.1,352.8,334.7,12.26K,-4.54%
10/28/2014,351.1,350.1,355.7,348.3,9.43K,0.28%
10/27/2014,350.1,348.7,356.4,344.9,10.60K,0.41%
10/26/2014,348.7,346.7,356.8,344.2,11.58K,0.56%
10/25/2014,346.7,355.1,356.6,341.5,14.04K,-2.36%
10/24/2014,355.1,355.8,360.9,351.4,20.03K,-0.19%
10/23/2014,355.8,378.9,381.1,353.5,19.12K,-6.11%
10/22/2014,378.9,382.4,383.7,377,10.53K,-0.89%
10/21/2014,382.4,380.4,388.2,377.4,9.66K,0.52%
10/20/2014,380.4,387.3,387.8,378.4,10.56K,-1.78%
10/19/2014,387.3,390.9,394.5,383.9,5.33K,-0.92%
10/18/2014,390.9,380.5,395.7,373.6,9.45K,2.73%
10/17/2014,380.5,379.8,384.8,372.4,16.57K,0.19%
10/16/2014,379.8,393.2,398.8,371.6,20.79K,-3.41%
10/15/2014,393.2,397.1,397.9,388.2,22.49K,-0.99%
10/14/2014,397.1,387.3,407.7,385.7,28.87K,2.53%
10/13/2014,387.3,373.2,391.2,366,23.58K,3.79%
10/12/2014,373.2,361.2,374.6,352.3,11.23K,3.31%
10/11/2014,361.2,361.7,370.1,350.5,13.93K,-0.14%
10/10/2014,361.7,360.9,378.1,353.3,28.41K,0.22%
10/09/2014,360.9,350.9,384.6,347.6,35.59K,2.86%
10/08/2014,350.9,331.6,351.6,325.4,21.77K,5.80%
10/07/2014,331.6,331.5,345.5,321.7,30.17K,0.03%
10/06/2014,331.5,322.9,347.9,303,41.17K,2.69%
10/05/2014,322.9,335.3,344.3,294.9,29.85K,-3.72%
10/04/2014,335.3,363.5,369.9,327.1,23.04K,-7.74%
10/03/2014,363.5,375.1,378.2,362.8,16.81K,-3.12%
10/02/2014,375.1,382.8,385.6,371.2,14.30K,-2.01%
10/01/2014,382.8,388.2,395.1,381.1,17.73K,-1.37%
09/30/2014,388.2,376.8,395.2,374.7,16.92K,3.03%
09/29/2014,376.8,379.1,389.3,372.6,20.69K,-0.61%
09/28/2014,379.1,399,402.3,374.1,13.94K,-5.00%
09/27/2014,399,404.5,407.1,394.7,9.74K,-1.35%
09/26/2014,404.5,412.3,416.4,399.7,12.12K,-1.90%
09/25/2014,412.3,423.8,427.5,409.6,14.63K,-2.71%
09/24/2014,423.8,436.9,439.2,422.1,21.37K,-3.00%
09/23/2014,436.9,404.1,445.5,394.8,17.94K,8.11%
09/22/2014,404.1,401.6,410.8,398.6,13.52K,0.62%
09/21/2014,401.6,411.5,415.1,394.5,10.42K,-2.41%
09/20/2014,411.5,397.7,427.7,387.5,14.29K,3.49%
09/19/2014,397.7,424.3,429.2,386.1,14.97K,-6.27%
09/18/2014,424.3,461.1,462.3,408.8,8.93K,-7.99%
09/17/2014,461.1,466.8,469.4,458.3,7.51K,-1.21%
09/16/2014,466.8,477.7,478.8,464,6.52K,-2.29%
09/15/2014,477.7,477.7,479.3,473.7,5.63K,0.00%
09/14/2014,477.7,478.2,480.3,472,4.21K,-0.09%
09/13/2014,478.2,477.7,480.6,474.6,5.28K,0.09%
09/12/2014,477.7,478.5,479.7,471.1,5.15K,-0.16%
09/11/2014,478.5,479.7,488.9,474.6,6.29K,-0.25%
09/10/2014,479.7,474.9,491,471.6,8.29K,1.01%
09/09/2014,474.9,475.7,478.6,467.5,7.29K,-0.17%
09/08/2014,475.7,485.8,487,469.5,8.14K,-2.07%
09/07/2014,485.8,484.5,490.7,478.5,3.56K,0.26%
09/06/2014,484.5,483.6,491.4,480.8,3.79K,0.17%
09/05/2014,483.6,491,495,483.1,6.04K,-1.49%
09/04/2014,491,480,498.5,476.3,8.81K,2.28%
09/03/2014,480,478.9,487.3,476.8,6.14K,0.23%
09/02/2014,478.9,477.2,487,470.5,6.75K,0.37%
09/01/2014,477.2,481.8,487.5,471.8,6.79K,-0.95%
08/31/2014,481.8,506,508.3,478.3,6.10K,-4.78%
08/30/2014,506,512.6,512.9,503.1,2.63K,-1.29%
08/29/2014,512.6,510.8,515.2,506.7,3.64K,0.35%
08/28/2014,510.8,515.2,521.6,503.3,4.47K,-0.87%
08/27/2014,515.2,512.6,527.4,512.7,3.79K,0.52%
08/26/2014,512.6,502.9,516,501.8,3.53K,1.91%
08/25/2014,502.9,509.7,511.3,499.7,2.74K,-1.33%
08/24/2014,509.7,497.7,514.8,496.8,2.53K,2.42%
08/23/2014,497.7,516.1,516.8,494,3.13K,-3.57%
08/22/2014,516.1,517.9,524.4,500.6,6.03K,-0.36%
08/21/2014,517.9,516.8,537.2,511.4,5.65K,0.22%
08/20/2014,516.8,485.1,521.8,468.5,5.89K,6.53%
08/19/2014,485.1,462.2,487,455.8,5.12K,4.96%
08/18/2014,462.2,485.5,493.3,450,6.38K,-4.80%
08/17/2014,485.5,522,524.7,478.2,3.14K,-6.99%
08/16/2014,522,496.5,524.3,483.2,3.87K,5.15%
08/15/2014,496.5,504.8,515.2,483.2,4.77K,-1.65%
08/14/2014,504.8,542.1,544.9,495.9,10.88K,-6.88%
08/13/2014,542.1,567.7,573.5,523.2,4.82K,-4.50%
08/12/2014,567.7,575.9,578.3,562,3.33K,-1.43%
08/11/2014,575.9,592.1,593.6,571.7,2.57K,-2.73%
08/10/2014,592.1,589.5,596.6,588.1,1.34K,0.43%
08/09/2014,589.5,595.8,595.6,587.4,1.42K,-1.06%
08/08/2014,595.8,592.8,608.2,592.1,3.11K,0.51%
08/07/2014,592.8,589.8,595.1,587.9,2.50K,0.51%
08/06/2014,589.8,588.8,593.8,587.2,3.01K,0.17%
08/05/2014,588.8,592.8,594.3,585.4,4.09K,-0.68%
08/04/2014,592.8,588.9,595.1,586.5,3.42K,0.65%
08/03/2014,588.9,591.7,592.1,580.6,1.26K,-0.47%
08/02/2014,591.7,598.8,598.9,587.4,2.12K,-1.18%
08/01/2014,598.8,589.5,604,586.4,8.93K,1.57%
07/31/2014,589.5,564.6,593.7,564,3.52K,4.41%
07/30/2014,564.6,585.8,586.1,564.2,4.10K,-3.61%
07/29/2014,585.8,587.9,591.3,579.5,6.72K,-0.37%
07/28/2014,587.9,595,597.5,578.1,2.33K,-1.19%
07/27/2014,595,596,601.5,593.7,3.53K,-0.16%
07/26/2014,596,600.5,603,593.3,3.48K,-0.75%
07/25/2014,600.5,601.9,609.1,597.4,5.92K,-0.23%
07/24/2014,601.9,621.7,622,599.4,4.74K,-3.19%
07/23/2014,621.7,622.5,625,621,2.17K,-0.13%
07/22/2014,622.5,625.1,628.8,620,3.28K,-0.42%
07/21/2014,625.1,621,625.9,615,2.53K,0.67%
07/20/2014,621,627,627.9,620,2.30K,-0.97%
07/19/2014,627,627.5,634.1,625.1,3.96K,-0.07%
07/18/2014,627.5,626.6,630.2,617.9,3.35K,0.14%
07/17/2014,626.6,614.8,632.5,610,2.92K,1.92%
07/16/2014,614.8,619.6,622.4,614.2,3.00K,-0.77%
07/15/2014,619.6,618.3,624.4,617.3,3.69K,0.21%
07/14/2014,618.3,628,629,616.1,2.55K,-1.55%
07/13/2014,628,635.9,638.6,627.5,1.70K,-1.24%
07/12/2014,635.9,632.9,638.6,625.9,3.43K,0.47%
07/11/2014,632.9,618.4,633.6,616.1,3.12K,2.35%
07/10/2014,618.4,623,625,611.7,3.61K,-0.74%
07/09/2014,623,615.3,623.8,610.5,3.07K,1.25%
07/08/2014,615.3,613.6,619.7,609.3,3.21K,0.28%
07/07/2014,613.6,626.7,627.9,607.3,2.53K,-2.08%
07/06/2014,626.7,623,629.4,622.7,2.70K,0.59%
07/05/2014,623,624,627.8,619.7,3.25K,-0.16%
07/04/2014,624,638,642.2,623,3.60K,-2.21%
07/03/2014,638,645.7,646.4,633.6,4.01K,-1.19%
07/02/2014,645.7,643.2,652.1,604.6,4.78K,0.39%
07/01/2014,643.2,635.1,652.5,634.1,4.11K,1.27%
06/30/2014,635.1,601.1,637.3,596.5,3.83K,5.67%
06/29/2014,601.1,597.6,604.3,593.2,2.89K,0.59%
06/28/2014,597.6,602.2,608.8,594,2.94K,-0.78%
06/27/2014,602.2,582.7,603.9,580.1,3.39K,3.35%
06/26/2014,582.7,568.5,582.7,565.8,4.15K,2.51%
06/25/2014,568.5,588.8,589.6,566.9,3.09K,-3.45%
06/24/2014,588.8,591.2,595.7,585.4,3.08K,-0.41%
06/23/2014,591.2,603.6,604.7,582.9,2.65K,-2.06%
06/22/2014,603.6,597,610.1,592,2.04K,1.10%
06/21/2014,597,590.8,599.2,584.8,2.28K,1.06%
06/20/2014,590.8,600.2,602,587.1,2.15K,-1.57%
06/19/2014,600.2,606.2,612.6,598.7,5.60K,-1.00%
06/18/2014,606.2,605.1,614.4,603.6,3.31K,0.19%
06/17/2014,605.1,599.1,608.4,594.9,3.00K,1.00%
06/16/2014,599.1,582.3,606.1,580.5,3.99K,2.88%
06/15/2014,582.3,583.4,587.8,560.8,3.94K,-0.19%
06/14/2014,583.4,610.3,613.8,563.7,5.00K,-4.41%
06/13/2014,610.3,597.1,619.1,594.9,7.55K,2.21%
06/12/2014,597.1,643,643.8,591.1,4.59K,-7.13%
06/11/2014,643,655.6,663,642.3,3.80K,-1.93%
06/10/2014,655.6,644.3,661.4,641.7,3.56K,1.75%
06/09/2014,644.3,651,652.1,639.1,3.26K,-1.03%
06/08/2014,651,651.7,658.9,648.7,3.31K,-0.10%
06/07/2014,651.7,650.4,659.8,641,1.97K,0.19%
06/06/2014,650.4,660.2,663.8,647.1,6.04K,-1.48%
06/05/2014,660.2,638.9,665.4,635.6,2.76K,3.33%
06/04/2014,638.9,669.4,669.8,602.1,5.60K,-4.56%
06/03/2014,669.4,655.5,676.5,631.4,4.36K,2.13%
06/02/2014,655.5,649.8,662.6,625.5,4.13K,0.88%
06/01/2014,649.8,627.9,675,622,3.55K,3.48%
05/31/2014,627.9,612.3,629,604.7,4.41K,2.54%
05/30/2014,612.3,564.4,613.3,564,6.21K,8.49%
05/29/2014,564.4,570.8,573.8,557.7,3.73K,-1.12%
05/28/2014,570.8,570.1,581.8,562.6,3.57K,0.13%
05/27/2014,570.1,582,586.2,555.3,3.35K,-2.05%
05/26/2014,582,570.4,586.4,564.7,2.96K,2.03%
05/25/2014,570.4,520.5,575.2,520.5,1.87K,9.60%
05/24/2014,520.5,518.1,526.7,510.4,2.86K,0.46%
05/23/2014,518.1,515.4,540.9,515.2,2.76K,0.53%
05/22/2014,515.4,488.8,519.3,485.5,3.12K,5.43%
05/21/2014,488.8,484.6,495.2,481.7,1.40K,0.88%
05/20/2014,484.6,443.9,486.2,437.3,1.90K,9.16%
05/19/2014,443.9,450.1,451.7,441.2,1.35K,-1.39%
05/18/2014,450.1,452.8,454,449,1.45K,-0.59%
05/17/2014,452.8,453.6,455.9,452.2,1.71K,-0.19%
05/16/2014,453.6,448.1,455.1,441.9,1.76K,1.23%
05/15/2014,448.1,442.6,450,441.5,2.17K,1.24%
05/14/2014,442.6,433.9,444.3,433.9,2.20K,2.01%
05/13/2014,433.9,438.2,442.3,432.7,2.65K,-0.98%
05/12/2014,438.2,433.2,441.1,430.2,1.39K,1.15%
05/11/2014,433.2,451.9,455.4,429,1.89K,-4.13%
05/10/2014,451.9,445.5,459.5,441.4,0.45K,1.45%
05/09/2014,445.5,441.1,455.8,438.5,2.27K,0.98%
05/08/2014,441.1,446.5,455.5,439.5,2.54K,-1.22%
05/07/2014,446.5,432.2,458.8,423.5,5.03K,3.32%
05/06/2014,432.2,430.9,435,420.2,4.19K,0.31%
05/05/2014,430.9,436,443.9,426.4,3.04K,-1.19%
05/04/2014,436,438.6,446.6,428.8,3.37K,-0.59%
05/03/2014,438.6,453.7,454.2,429.1,2.58K,-3.31%
05/02/2014,453.7,460.1,463.4,442,3.38K,-1.40%
05/01/2014,460.1,445.6,464.5,444.5,4.20K,3.25%
04/30/2014,445.6,446.1,452.6,430.9,4.08K,-0.11%
04/29/2014,446.1,441.9,453.8,430.7,3.72K,0.95%
04/28/2014,441.9,443.2,451.1,420.8,4.54K,-0.28%
